_id,date,pm10_µg_m3,so2_µg_m3,co_µg_m3,no2_µg_m3,nox_µg_m3
3323,2021-05-19 10:00:56,43.76,5.5,,26.05,28.38
3324,2021-05-19 11:00:56,68.62,6.29,,21.35,22.64
3325,2021-05-19 12:00:56,59.38,5.96,,18.81,19.93
3326,2021-05-19 13:00:56,62.63,5.62,,17.01,17.82
3327,2021-05-19 14:00:56,66.25,5.61,,16.28,17.01
3328,2021-05-19 15:00:56,61.5,5.64,,16.15,16.77
3329,2021-05-19 16:00:56,64.12,5.79,,15.4,16.24
3330,2021-05-19 17:00:56,58.0,5.28,,15.2,16.21
3331,2021-05-19 18:00:56,58.88,6.3,,16.37,17.56
3332,2021-05-19 19:00:56,66.25,6.16,,22.03,22.89
3333,2021-05-19 20:00:56,74.5,5.23,,29.06,30.24
3334,2021-05-19 21:00:56,74.54,4.77,,48.52,49.57
3335,2021-05-19 22:00:56,103.78,5.65,,79.61,86.35
3336,2021-05-19 23:00:56,131.12,6.68,,77.01,89.44
3337,2021-05-20 00:00:56,127.73,6.68,,53.29,55.65
3338,2021-05-20 01:00:56,96.16,6.58,,49.24,51.13
3339,2021-05-20 02:00:56,86.09,6.71,,28.69,29.56
3340,2021-05-20 03:00:56,57.88,7.51,,21.38,22.09
3341,2021-05-20 04:00:56,55.54,6.54,,15.0,15.93
3342,2021-05-20 05:00:56,44.39,6.82,,14.3,15.17
3343,2021-05-20 06:00:56,39.63,6.81,,16.79,17.83
3344,2021-05-20 07:00:56,37.85,6.96,,23.07,23.98
3345,2021-05-20 08:00:56,45.59,6.83,,32.14,33.78
3346,2021-05-20 09:00:56,57.12,6.51,,41.98,45.23
3347,2021-05-20 10:00:56,59.83,6.46,,36.57,38.97
3348,2021-05-20 11:00:56,75.32,6.69,,31.36,32.63
3349,2021-05-20 12:00:56,87.73,6.69,,24.68,25.87
3350,2021-05-20 13:00:56,56.51,5.83,,22.26,23.33
3351,2021-05-20 14:00:56,50.56,6.82,,19.89,20.8
3352,2021-05-20 15:00:56,33.61,9.27,,19.2,20.6
3353,2021-05-20 16:00:56,37.76,9.37,,18.97,20.37
3354,2021-05-20 17:00:56,37.1,7.79,,16.86,17.79
3355,2021-05-20 18:00:56,45.61,7.13,,18.12,19.29
3356,2021-05-20 19:00:56,50.0,6.19,,21.98,23.11
3357,2021-05-20 20:00:56,49.39,7.23,,29.69,31.11
3358,2021-05-20 21:00:56,45.49,7.08,,34.57,35.71
3359,2021-05-20 22:00:56,46.93,5.78,,26.96,27.94
3360,2021-05-20 23:00:56,32.24,2.54,,24.76,25.64
3361,2021-05-21 00:00:56,33.39,0.0,,20.03,20.96
3362,2021-05-21 01:00:56,28.64,0.44,,18.92,19.67
3363,2021-05-21 02:00:56,24.9,0.96,,16.07,16.68
3364,2021-05-21 03:00:56,17.0,-0.19,,11.71,12.22
3365,2021-05-21 04:00:56,16.88,-0.44,,12.42,12.95
3366,2021-05-21 05:00:56,17.34,0.24,,21.31,22.12
3367,2021-05-21 06:00:56,26.51,0.9,,22.27,23.36
3368,2021-05-21 07:00:56,37.4,1.1,,55.28,63.43
3369,2021-05-21 08:00:56,138.68,2.54,,64.3,79.8
3370,2021-05-21 09:00:56,123.22,1.51,,61.18,70.32
3371,2021-05-21 10:00:56,122.85,1.1,,42.31,45.66
3372,2021-05-21 11:00:56,56.15,-0.06,,29.51,30.76
3373,2021-05-21 12:00:56,55.61,-0.38,,23.8,25.0
3374,2021-05-21 13:00:56,101.86,-0.28,,18.54,19.59
3375,2021-05-21 14:00:56,140.95,0.47,,16.83,17.71
3376,2021-05-21 15:00:56,117.78,0.38,,16.28,17.41
3377,2021-05-21 16:00:56,108.02,0.36,,14.46,15.75
3378,2021-05-21 17:00:56,94.17,0.6,,16.15,17.58
3379,2021-05-21 18:00:56,43.29,-0.72,,19.38,20.89
3380,2021-05-21 19:00:56,29.9,-1.03,,23.87,25.26
3381,2021-05-21 20:00:56,24.07,-0.38,,23.15,24.34
3382,2021-05-21 21:00:56,39.24,-0.27,,21.57,22.63
3383,2021-05-21 22:00:56,42.1,-0.15,,15.63,17.02
3384,2021-05-21 23:00:56,49.63,2.55,,9.59,10.56
3385,2021-05-22 00:00:56,45.9,4.15,,7.66,8.75
3386,2021-05-22 01:00:56,38.12,4.95,,6.75,7.77
3387,2021-05-22 02:00:56,36.68,3.8,,10.02,10.72
3388,2021-05-22 03:00:56,20.85,4.48,,14.24,14.95
3389,2021-05-22 04:00:56,26.15,4.2,,6.1,7.0
3390,2021-05-22 05:00:56,20.49,4.58,,8.28,9.2
3391,2021-05-22 06:00:56,24.73,4.03,,11.81,12.4
3392,2021-05-22 07:00:56,28.17,2.95,,6.97,7.74
3393,2021-05-22 08:00:56,15.85,4.16,,8.33,9.02
3394,2021-05-22 09:00:56,21.39,3.81,,8.26,9.05
3395,2021-05-22 10:00:56,17.12,3.9,,7.93,8.51
3396,2021-05-22 11:00:56,17.88,3.58,,6.47,7.13
3397,2021-05-22 12:00:56,17.98,3.99,,6.45,6.98
3398,2021-05-22 13:00:56,24.51,3.54,,6.69,7.51
3399,2021-05-22 14:00:56,25.39,3.56,,6.94,7.79
3400,2021-05-22 15:00:56,54.19,2.86,,6.56,7.46
3401,2021-05-22 16:00:56,33.02,3.89,,7.05,8.18
3402,2021-05-22 17:00:56,25.02,2.19,,6.94,7.91
3403,2021-05-22 18:00:56,18.73,2.54,,8.72,9.66
3404,2021-05-22 19:00:56,23.76,3.86,,10.84,11.84
3405,2021-05-22 20:00:56,22.0,4.08,,11.36,12.01
3406,2021-05-22 21:00:56,22.61,3.21,,9.81,10.7
3407,2021-05-22 22:00:56,25.9,4.22,,8.07,8.91
3408,2021-05-22 23:00:56,17.63,1.63,,7.71,8.33
3409,2021-05-23 00:00:56,14.76,-0.61,,7.39,8.17
3410,2021-05-23 01:00:56,13.36,1.03,,7.06,7.76
3411,2021-05-23 02:00:56,15.63,1.53,,7.53,8.01
3412,2021-05-23 03:00:56,12.76,1.13,,6.96,7.71
3413,2021-05-23 04:00:56,11.85,1.03,,8.63,9.27
3414,2021-05-23 05:00:56,17.39,1.44,,9.29,9.8
3415,2021-05-23 06:00:56,13.98,0.11,,13.0,13.64
3416,2021-05-23 07:00:56,21.61,0.63,,12.9,13.83
3417,2021-05-23 08:00:56,24.9,1.19,,5.77,6.68
3418,2021-05-23 09:00:56,17.24,0.78,,5.1,5.9
3419,2021-05-23 10:00:56,17.9,0.51,,5.59,6.32
3420,2021-05-23 11:00:56,10.12,0.03,,5.91,6.65
3421,2021-05-23 12:00:56,12.46,0.29,,6.22,6.68
3422,2021-05-23 13:00:56,22.76,-0.25,,6.33,7.15
3423,2021-05-23 14:00:56,21.49,-1.32,,7.15,7.79
3424,2021-05-23 15:00:56,25.12,-0.54,,7.82,8.56
3425,2021-05-23 16:00:56,26.0,-1.31,,8.11,9.15
3426,2021-05-23 17:00:56,26.0,-0.51,,8.2,9.1
3427,2021-05-23 18:00:56,26.0,-0.15,,8.67,9.41
3428,2021-05-23 19:00:56,26.0,-0.78,,9.56,10.07
3429,2021-05-23 20:00:56,26.0,-0.52,,11.32,11.95
3430,2021-05-23 21:00:56,26.85,-0.29,,12.06,12.57
3431,2021-05-23 22:00:56,32.15,-0.8,,13.58,14.12
3432,2021-05-23 23:00:56,26.85,1.28,,15.85,16.7
3433,2021-05-24 00:00:56,32.27,3.81,,14.67,15.85
3434,2021-05-24 01:00:56,27.24,4.42,,10.58,11.25
3435,2021-05-24 02:00:56,29.24,4.19,,13.84,14.71
3436,2021-05-24 03:00:56,31.61,4.52,,14.22,14.81
3437,2021-05-24 04:00:56,36.12,3.81,,13.81,14.82
3438,2021-05-24 05:00:56,34.8,4.33,,8.43,8.63
3439,2021-05-24 06:00:56,19.98,3.97,,11.62,12.13
3440,2021-05-24 07:00:56,26.63,3.96,,14.24,14.77
3441,2021-05-24 08:00:56,24.49,5.47,,17.04,18.21
3442,2021-05-24 09:00:56,27.63,3.76,,13.48,14.39
3443,2021-05-24 10:00:56,24.39,3.23,,10.9,11.71
3444,2021-05-24 11:00:56,20.98,3.11,,9.63,10.33
3445,2021-05-24 12:00:56,28.12,2.58,,10.38,11.11
3446,2021-05-24 13:00:56,30.1,3.83,,10.54,11.29
3447,2021-05-24 14:00:56,37.88,2.96,,9.21,10.1
3448,2021-05-24 15:00:56,36.15,3.89,,10.74,11.45
3449,2021-05-24 16:00:56,30.37,3.27,,10.5,11.66
3450,2021-05-24 17:00:56,33.12,4.67,,13.45,14.13
3451,2021-05-24 18:00:56,34.49,4.71,,15.77,16.84
3452,2021-05-24 19:00:56,38.98,4.88,,19.52,20.36
3453,2021-05-24 20:00:56,46.85,3.76,,24.03,24.57
3454,2021-05-24 21:00:56,52.63,3.16,,37.43,38.7
3455,2021-05-24 22:00:56,53.91,3.41,,43.99,45.58
3456,2021-05-24 23:00:56,80.66,3.31,,38.16,40.12
3457,2021-05-25 00:00:56,69.41,4.28,,48.59,49.68
3458,2021-05-25 01:00:56,65.12,3.36,,80.72,87.59
3459,2021-05-25 02:00:56,114.93,4.33,,58.9,63.0
3460,2021-05-25 03:00:56,97.19,5.01,,42.92,45.07
3461,2021-05-25 04:00:56,74.32,4.3,,34.09,34.78
3462,2021-05-25 05:00:56,52.56,5.33,,16.49,17.9
3463,2021-05-25 06:00:56,34.76,4.85,,16.95,17.9
3464,2021-05-25 07:00:56,32.88,4.39,,18.39,19.41
3465,2021-05-25 08:00:56,32.85,4.89,,18.1,18.93
3466,2021-05-25 09:00:56,38.39,5.31,,15.86,16.64
3467,2021-05-25 10:00:56,33.27,4.33,,14.09,14.87
3468,2021-05-25 11:00:56,28.0,3.87,,12.31,13.49
3469,2021-05-25 12:00:56,30.44,3.32,,13.65,14.39
3470,2021-05-25 13:00:56,48.24,3.93,,13.6,14.48
3471,2021-05-25 14:00:56,48.05,4.87,,12.79,13.77
3472,2021-05-25 15:00:56,34.0,4.69,,12.59,13.54
3473,2021-05-25 16:00:56,34.85,4.38,,14.71,15.38
3474,2021-05-25 17:00:56,40.15,5.25,,16.16,16.68
3475,2021-05-25 18:00:56,35.59,5.3,,20.4,21.51
3476,2021-05-25 19:00:56,46.51,5.27,,22.96,23.81
3477,2021-05-25 20:00:56,45.32,5.41,,30.49,31.5
3478,2021-05-25 21:00:56,65.78,4.82,,60.82,61.96
3479,2021-05-25 22:00:56,95.93,4.34,,73.49,79.58
3480,2021-05-25 23:00:56,114.19,4.38,,55.43,60.06
3481,2021-05-26 00:00:56,96.56,4.71,,56.64,59.02
3482,2021-05-26 01:00:56,111.74,4.81,,54.17,55.96
3483,2021-05-26 02:00:56,82.75,5.03,,24.98,25.81
3484,2021-05-26 03:00:56,43.9,5.03,,23.09,24.0
3485,2021-05-26 04:00:56,38.68,4.98,,41.33,42.27
3486,2021-05-26 05:00:56,62.76,5.48,,42.16,43.11
3487,2021-05-26 06:00:56,91.63,5.72,,43.29,45.3
3488,2021-05-26 07:00:56,56.66,6.1,,51.75,58.4
3489,2021-05-26 08:00:56,79.95,5.03,,44.76,50.19
3490,2021-05-26 09:00:56,66.91,5.58,,56.65,66.36
3491,2021-05-26 10:00:56,132.1,4.21,,64.92,72.56
3492,2021-05-26 11:00:56,133.65,5.22,,49.81,52.61
3493,2021-05-26 12:00:56,86.54,5.19,,44.69,46.63
3494,2021-05-26 13:00:56,73.56,5.79,,32.26,33.12
3495,2021-05-26 14:00:56,56.24,6.01,,30.34,31.09
3496,2021-05-26 15:00:56,58.12,6.96,,28.5,29.16
3497,2021-05-26 16:00:56,57.54,6.65,,23.88,24.67
3498,2021-05-26 17:00:56,47.73,6.85,,27.5,28.52
3499,2021-05-26 18:00:56,54.34,6.68,,27.65,28.44
3500,2021-05-26 19:00:56,63.02,6.5,,27.11,28.06
3501,2021-05-26 20:00:56,57.83,6.1,,39.52,40.9
3502,2021-05-26 21:00:56,73.32,5.47,,47.92,48.67
3503,2021-05-26 22:00:56,92.56,5.16,,51.8,53.61
3504,2021-05-26 23:00:56,106.97,6.69,,42.8,44.58
3505,2021-05-27 00:00:56,78.0,7.61,,58.12,61.06
3506,2021-05-27 01:00:56,76.79,7.05,,61.68,62.85
3507,2021-05-27 02:00:56,65.44,7.74,,38.85,40.08
3508,2021-05-27 03:00:56,46.15,7.48,,28.45,29.87
3509,2021-05-27 04:00:56,39.63,8.32,,18.91,19.77
3510,2021-05-27 05:00:56,36.15,8.41,,16.65,17.73
3511,2021-05-27 06:00:56,30.85,8.15,,27.17,27.67
3512,2021-05-27 07:00:56,42.98,8.31,,40.12,43.36
3513,2021-05-27 08:00:56,81.73,7.77,,28.87,30.7
3514,2021-05-27 09:00:56,50.27,7.07,,26.93,28.29
3515,2021-05-27 10:00:56,50.49,7.97,,27.77,29.36
3516,2021-05-27 11:00:56,84.51,7.77,,21.55,22.17
3517,2021-05-27 12:00:56,44.63,7.09,,20.2,21.06
3518,2021-05-27 13:00:56,43.34,6.76,,24.8,25.87
3519,2021-05-27 14:00:56,51.66,7.63,,21.42,22.11
3520,2021-05-27 15:00:56,41.51,8.75,,18.24,18.97
3521,2021-05-27 16:00:56,38.37,8.35,,18.21,18.86
3522,2021-05-27 17:00:56,43.93,8.31,,28.41,29.5
3523,2021-05-27 18:00:56,62.93,7.73,,33.92,35.13
3524,2021-05-27 19:00:56,46.54,6.95,,32.12,32.73
3525,2021-05-27 20:00:56,48.57,6.67,,32.23,32.78
3526,2021-05-27 21:00:56,134.24,7.11,,19.37,20.22
3527,2021-05-27 22:00:56,91.34,8.33,,31.46,32.33
3528,2021-05-27 23:00:56,29.12,5.13,,34.75,35.74
3529,2021-05-28 00:00:56,30.98,3.36,,27.43,28.16
3530,2021-05-28 01:00:56,36.43,3.42,,22.2,23.07
3531,2021-05-28 02:00:56,24.76,2.46,,22.18,22.83
3532,2021-05-28 03:00:56,31.66,3.07,,31.94,32.99
3533,2021-05-28 04:00:56,92.41,4.33,,36.12,36.87
3534,2021-05-28 05:00:56,75.75,5.15,,24.08,24.99
3535,2021-05-28 06:00:56,36.41,4.01,,24.97,25.8
3536,2021-05-28 07:00:56,26.34,3.59,,26.24,27.26
3537,2021-05-28 08:00:56,36.49,3.99,,31.31,33.29
3538,2021-05-28 09:00:56,40.24,3.5,,41.65,44.16
3539,2021-05-28 10:00:56,43.22,4.11,,37.92,39.88
3540,2021-05-28 11:00:56,49.44,3.01,,27.43,28.53
3541,2021-05-28 12:00:56,31.73,3.04,,24.29,25.33
3542,2021-05-28 13:00:56,36.88,3.99,,21.45,22.6
3543,2021-05-28 14:00:56,36.24,4.02,,18.61,19.39
3544,2021-05-28 15:00:56,,,,,
3545,2021-05-28 16:00:56,,,,,
3546,2021-05-28 17:00:56,46.56,3.96,,19.43,20.42
3547,2021-05-28 18:00:56,66.1,3.69,,20.29,21.4
3548,2021-05-28 19:00:56,72.66,4.1,,22.64,23.62
3549,2021-05-28 20:00:56,62.76,5.25,,25.88,27.09
3550,2021-05-28 21:00:56,60.88,4.4,,23.88,25.41
3551,2021-05-28 22:00:56,59.88,2.57,,17.71,18.38
3552,2021-05-28 23:00:56,59.0,4.9,,16.58,17.3
3553,2021-05-29 00:00:56,58.39,5.63,,16.01,16.71
3554,2021-05-29 01:00:56,53.4,5.27,,9.61,10.78
3555,2021-05-29 02:00:56,48.76,4.77,,8.28,9.11
3556,2021-05-29 03:00:56,48.71,5.94,,9.06,9.91
3557,2021-05-29 04:00:56,60.51,5.05,,7.9,8.39
3558,2021-05-29 05:00:56,55.66,4.85,,6.81,7.78
3559,2021-05-29 06:00:56,46.0,4.49,,9.35,10.22
3560,2021-05-29 07:00:56,45.51,5.51,,6.49,7.69
3561,2021-05-29 08:00:56,42.12,5.64,,8.59,9.57
3562,2021-05-29 09:00:56,43.24,4.39,,11.13,11.74
3563,2021-05-29 10:00:56,45.49,5.25,,12.29,13.66
3564,2021-05-29 11:00:56,47.29,3.96,,8.71,9.57
3565,2021-05-29 12:00:56,35.37,4.85,,8.75,9.4
3566,2021-05-29 13:00:56,36.78,5.01,,9.16,10.02
3567,2021-05-29 14:00:56,28.12,3.73,,9.16,10.27
3568,2021-05-29 15:00:56,29.37,4.01,,9.3,10.3
3569,2021-05-29 16:00:56,30.78,4.37,,9.57,10.29
3570,2021-05-29 17:00:56,22.0,5.15,,10.27,11.29
3571,2021-05-29 18:00:56,22.85,5.64,,11.61,12.47
3572,2021-05-29 19:00:56,29.0,5.34,,11.73,12.7
3573,2021-05-29 20:00:56,29.37,4.94,,12.16,12.97
3574,2021-05-29 21:00:56,32.0,4.6,,13.03,13.44
3575,2021-05-29 22:00:56,32.48,4.3,,14.45,15.21
3576,2021-05-29 23:00:56,35.03,4.42,,13.06,13.61
3577,2021-05-30 00:00:56,27.76,5.29,,14.23,14.85
3578,2021-05-30 01:00:56,25.88,5.26,,10.69,11.65
3579,2021-05-30 02:00:56,25.36,5.79,,8.96,9.52
3580,2021-05-30 03:00:56,27.28,4.57,,8.3,9.04
3581,2021-05-30 04:00:56,21.76,5.21,,8.32,9.09
3582,2021-05-30 05:00:56,19.76,4.9,,8.42,9.05
3583,2021-05-30 06:00:56,18.6,4.9,,6.48,7.19
3584,2021-05-30 07:00:56,23.36,5.83,,9.66,10.42
3585,2021-05-30 08:00:56,25.76,5.29,,11.0,11.67
3586,2021-05-30 09:00:56,24.48,4.19,,12.39,13.39
3587,2021-05-30 10:00:56,27.88,5.1,,9.03,9.64
3588,2021-05-30 11:00:56,26.88,4.19,,8.7,9.71
3589,2021-05-30 12:00:56,27.81,5.25,,8.71,9.45
3590,2021-05-30 13:00:56,41.0,4.45,,9.0,9.5
3591,2021-05-30 14:00:56,40.4,4.59,,9.09,10.14
3592,2021-05-30 15:00:56,36.24,5.54,,10.2,10.89
3593,2021-05-30 16:00:56,38.12,4.95,,10.6,11.57
3594,2021-05-30 17:00:56,39.48,5.18,,11.67,12.33
3595,2021-05-30 18:00:56,43.12,5.38,,13.39,14.42
3596,2021-05-30 19:00:56,43.03,5.23,,15.03,16.15
3597,2021-05-30 20:00:56,37.21,4.45,,13.85,14.66
3598,2021-05-30 21:00:56,46.97,4.31,,11.57,12.77
3599,2021-05-30 22:00:56,53.52,3.86,,8.87,9.9
3600,2021-05-30 23:00:56,48.19,3.69,,11.76,12.46
3601,2021-05-31 00:00:56,34.03,3.19,,8.73,9.01
3602,2021-05-31 01:00:56,27.97,3.67,,10.54,11.38
3603,2021-05-31 02:00:56,38.98,4.27,,16.16,16.93
3604,2021-05-31 03:00:56,67.28,3.88,,14.43,15.28
3605,2021-05-31 04:00:56,61.76,3.47,,15.06,15.9
3606,2021-05-31 05:00:56,60.0,3.39,,21.09,22.19
3607,2021-05-31 06:00:56,61.45,3.41,,23.44,25.66
3608,2021-05-31 07:00:56,68.5,3.65,,22.92,23.79
3609,2021-05-31 08:00:56,43.97,4.3,,23.98,25.24
3610,2021-05-31 09:00:56,49.91,3.92,,20.51,21.54
3611,2021-05-31 10:00:56,44.17,4.19,,21.68,23.16
3612,2021-05-31 11:00:56,58.79,3.78,,18.82,19.85
3613,2021-05-31 12:00:56,51.33,4.09,,21.31,22.41
3614,2021-05-31 13:00:56,60.64,3.4,,19.55,20.42
3615,2021-05-31 14:00:56,57.03,4.13,,16.27,17.19
3616,2021-05-31 15:00:56,49.88,3.94,,16.79,17.92
3617,2021-05-31 16:00:56,49.72,4.46,,17.11,17.95
3618,2021-05-31 17:00:56,54.52,4.33,,14.92,16.47
3619,2021-05-31 18:00:56,49.55,3.72,,24.43,25.96
3620,2021-05-31 19:00:56,39.0,3.53,,26.07,28.44
3621,2021-05-31 20:00:56,42.02,4.29,,35.18,37.44
3622,2021-05-31 21:00:56,63.03,3.95,,39.7,41.11
3623,2021-05-31 22:00:56,56.6,3.14,,36.3,38.35
3624,2021-05-31 23:00:56,65.34,4.76,,44.03,47.53
3625,2021-06-01 00:00:56,93.38,4.88,,40.64,42.02
3626,2021-06-01 01:00:56,65.55,6.09,,31.74,33.17
3627,2021-06-01 02:00:56,53.31,5.57,,29.65,30.83
3628,2021-06-01 03:00:56,40.64,5.92,,28.54,29.52
3629,2021-06-01 04:00:56,38.72,5.53,,25.65,26.44
3630,2021-06-01 05:00:56,45.45,6.2,,17.96,18.98
3631,2021-06-01 06:00:56,55.03,6.73,,18.99,20.43
3632,2021-06-01 07:00:56,48.97,6.19,,27.77,30.63
3633,2021-06-01 08:00:56,56.6,5.57,,35.14,40.45
3634,2021-06-01 09:00:56,62.09,6.27,,42.86,49.6
3635,2021-06-01 10:00:56,69.52,5.11,,31.08,32.81
3636,2021-06-01 11:00:56,64.43,4.55,,24.29,25.38
3637,2021-06-01 12:00:56,53.12,4.73,,20.62,21.85
3638,2021-06-01 13:00:56,51.59,5.4,,14.12,14.84
3639,2021-06-01 14:00:56,34.12,5.45,,14.98,15.86
3640,2021-06-01 15:00:56,34.76,5.43,,17.86,18.78
3641,2021-06-01 16:00:56,33.97,4.72,,14.95,16.05
3642,2021-06-01 17:00:56,43.41,5.75,,16.27,17.59
3643,2021-06-01 18:00:56,55.93,3.87,,23.13,24.88
3644,2021-06-01 19:00:56,19.36,4.36,,29.29,30.49
3645,2021-06-01 20:00:56,22.12,5.2,,43.17,44.64
3646,2021-06-01 21:00:56,23.72,5.33,,35.63,37.96
3647,2021-06-01 22:00:56,28.76,5.13,,30.06,31.81
3648,2021-06-01 23:00:56,27.84,6.05,,42.53,43.25
3649,2021-06-02 00:00:56,35.69,6.99,,44.2,45.51
3650,2021-06-02 01:00:56,50.17,7.35,,54.53,58.48
3651,2021-06-02 02:00:56,66.6,6.84,,52.4,56.1
3652,2021-06-02 03:00:56,67.86,7.43,,29.39,30.68
3653,2021-06-02 04:00:56,43.91,7.6,,21.86,22.93
3654,2021-06-02 05:00:56,33.83,7.55,,12.52,12.9
3655,2021-06-02 06:00:56,18.48,7.48,,13.75,14.32
3656,2021-06-02 07:00:56,22.12,8.15,,15.22,16.55
3657,2021-06-02 08:00:56,23.48,7.91,,28.16,30.4
3658,2021-06-02 09:00:56,29.05,7.6,,38.43,44.31
3659,2021-06-02 10:00:56,47.5,6.67,,34.01,38.19
3660,2021-06-02 11:00:56,69.74,6.17,,28.18,29.52
3661,2021-06-02 12:00:56,46.36,6.92,,25.54,26.99
3662,2021-06-02 13:00:56,48.88,7.76,,23.44,24.35
3663,2021-06-02 14:00:56,45.59,6.63,,16.56,17.69
3664,2021-06-02 15:00:56,26.31,6.71,,12.7,13.42
3665,2021-06-02 16:00:56,14.24,6.87,,10.96,12.04
3666,2021-06-02 17:00:56,15.52,5.8,,10.69,11.67
3667,2021-06-02 18:00:56,12.0,5.79,,11.31,12.32
3668,2021-06-02 19:00:56,12.97,5.97,,15.49,16.55
3669,2021-06-02 20:00:56,20.48,6.16,,18.44,19.5
3670,2021-06-02 21:00:56,24.48,6.1,,19.87,20.79
3671,2021-06-02 22:00:56,28.54,6.73,,18.16,18.81
3672,2021-06-02 23:00:56,31.76,5.89,,14.87,15.78
3673,2021-06-03 00:00:56,21.0,5.24,,11.21,12.11
3674,2021-06-03 01:00:56,20.48,5.09,,12.1,13.01
3675,2021-06-03 02:00:56,15.59,5.05,,12.85,13.51
3676,2021-06-03 03:00:56,12.1,5.45,,11.57,12.18
3677,2021-06-03 04:00:56,13.62,5.8,,9.59,10.3
3678,2021-06-03 05:00:56,18.28,6.03,,9.81,10.6
3679,2021-06-03 06:00:56,14.9,5.94,,26.43,28.91
3680,2021-06-03 07:00:56,41.76,6.72,,30.76,35.09
3681,2021-06-03 08:00:56,55.66,5.76,,30.72,34.63
3682,2021-06-03 09:00:56,42.66,6.55,,31.98,35.87
3683,2021-06-03 10:00:56,34.93,5.04,,36.88,41.9
3684,2021-06-03 11:00:56,70.14,4.67,,37.64,41.61
3685,2021-06-03 12:00:56,78.24,5.44,,26.13,27.9
3686,2021-06-03 13:00:56,64.66,4.45,,27.84,29.33
3687,2021-06-03 14:00:56,77.14,4.11,,24.39,25.54
3688,2021-06-03 15:00:56,58.72,4.23,,19.86,20.75
3689,2021-06-03 16:00:56,38.59,4.26,,17.95,18.93
3690,2021-06-03 17:00:56,34.79,3.61,,16.83,17.78
3691,2021-06-03 18:00:56,31.97,3.53,,22.83,23.73
3692,2021-06-03 19:00:56,22.9,4.59,,20.97,21.71
3693,2021-06-03 20:00:56,21.69,4.26,,22.9,23.76
3694,2021-06-03 21:00:56,20.34,4.29,,17.8,18.49
3695,2021-06-03 22:00:56,31.48,5.27,,14.68,15.25
3696,2021-06-03 23:00:56,26.69,3.03,,14.62,15.83
3697,2021-06-04 00:00:56,24.52,3.06,,11.05,11.92
3698,2021-06-04 01:00:56,28.17,1.94,,9.76,10.38
3699,2021-06-04 02:00:56,21.21,2.67,,8.56,9.27
3700,2021-06-04 03:00:56,22.79,2.33,,11.08,11.92
3701,2021-06-04 04:00:56,22.45,3.14,,18.93,19.83
3702,2021-06-04 05:00:56,35.93,2.36,,23.9,24.77
3703,2021-06-04 06:00:56,43.28,2.7,,22.55,23.48
3704,2021-06-04 07:00:56,37.41,3.22,,26.07,27.63
3705,2021-06-04 08:00:56,44.0,2.48,,26.03,28.01
3706,2021-06-04 09:00:56,68.76,2.42,,37.74,42.1
3707,2021-06-04 10:00:56,55.93,0.98,,30.54,33.18
3708,2021-06-04 11:00:56,38.83,1.35,,25.25,26.84
3709,2021-06-04 12:00:56,45.28,1.29,,18.95,20.03
3710,2021-06-04 13:00:56,38.79,1.31,,16.86,17.98
3711,2021-06-04 14:00:56,36.28,1.56,,13.44,14.55
3712,2021-06-04 15:00:56,29.28,0.71,,11.57,12.54
3713,2021-06-04 16:00:56,23.41,1.0,,10.91,12.0
3714,2021-06-04 17:00:56,26.59,0.78,,13.25,14.14
3715,2021-06-04 18:00:56,23.0,1.06,,13.34,14.14
3716,2021-06-04 19:00:56,23.52,1.35,,15.07,15.95
3717,2021-06-04 20:00:56,27.9,1.79,,15.85,16.63
3718,2021-06-04 21:00:56,27.1,2.54,,17.87,18.39
3719,2021-06-04 22:00:56,28.0,2.45,,16.04,16.87
3720,2021-06-04 23:00:56,27.79,5.11,,13.95,14.7
3721,2021-06-05 00:00:56,25.9,7.52,,13.44,14.07
3722,2021-06-05 01:00:56,25.21,8.02,,12.29,12.87
3723,2021-06-05 02:00:56,26.69,7.47,,9.92,10.7
3724,2021-06-05 03:00:56,23.79,7.92,,7.67,8.26
3725,2021-06-05 04:00:56,21.59,7.95,,6.56,7.17
3726,2021-06-05 05:00:56,18.0,8.31,,9.53,10.17
3727,2021-06-05 06:00:56,18.0,7.76,,11.24,12.01
3728,2021-06-05 07:00:56,18.52,7.99,,11.01,11.67
3729,2021-06-05 08:00:56,23.1,8.66,,11.31,12.45
3730,2021-06-05 09:00:56,23.9,7.8,,12.41,13.45
3731,2021-06-05 10:00:56,23.62,6.5,,10.36,11.16
3732,2021-06-05 11:00:56,29.0,6.57,,10.18,11.27
3733,2021-06-05 12:00:56,29.31,6.41,,10.23,11.11
3734,2021-06-05 13:00:56,31.9,6.54,,11.27,12.09
3735,2021-06-05 14:00:56,31.1,6.53,,11.0,11.96
3736,2021-06-05 15:00:56,31.59,6.34,,10.74,11.42
3737,2021-06-05 16:00:56,28.21,6.26,,11.57,12.5
3738,2021-06-05 17:00:56,29.59,6.78,,10.22,10.78
3739,2021-06-05 18:00:56,26.41,6.45,,13.26,14.54
3740,2021-06-05 19:00:56,30.72,5.89,,16.55,17.33
3741,2021-06-05 20:00:56,36.07,7.04,,16.11,16.76
3742,2021-06-05 21:00:56,28.41,7.73,,17.51,18.36
3743,2021-06-05 22:00:56,31.9,7.68,,18.39,19.46
3744,2021-06-05 23:00:56,30.9,3.96,,14.5,15.23
