_id,date,pm10_µg_m3,so2_µg_m3,no2_mg_m3,nox_µg_m3,o3_µg_m3
1645,2021-05-19 04:00:00,23.69,4.98,7.96,8.66,67.05
1646,2021-05-19 05:00:00,21.84,5.33,8.26,8.97,64.3
1647,2021-05-19 06:00:00,22.3,5.34,8.06,8.78,63.04
1648,2021-05-19 07:00:00,18.71,5.66,5.78,6.63,69.54
1649,2021-05-19 08:00:00,19.4,7.29,7.01,8.32,73.43
1650,2021-05-19 09:00:00,18.67,9.44,8.93,11.54,77.8
1651,2021-05-19 10:00:00,17.76,9.4,5.52,7.25,88.1
1652,2021-05-19 11:00:00,18.93,8.48,5.71,8.28,94.64
1653,2021-05-19 12:00:00,20.82,8.67,8.45,9.93,100.63
1654,2021-05-19 13:00:00,19.57,8.92,13.96,17.15,115.44
1655,2021-05-19 14:00:00,19.93,10.17,18.74,22.31,130.34
1656,2021-05-19 15:00:00,25.19,10.97,17.04,20.03,131.97
1657,2021-05-19 16:00:00,32.1,10.31,18.55,21.8,117.27
1658,2021-05-19 17:00:00,40.6,9.72,15.88,20.17,109.78
1659,2021-05-19 18:00:00,44.16,9.62,14.07,18.11,111.24
1660,2021-05-19 19:00:00,42.39,9.56,20.73,25.18,102.7
1661,2021-05-19 20:00:00,42.44,10.07,30.46,35.09,85.26
1662,2021-05-19 21:00:00,43.05,9.54,60.05,71.83,51.46
1663,2021-05-19 22:00:00,38.64,9.5,61.61,70.74,35.9
1664,2021-05-19 23:00:00,37.72,10.0,74.89,88.87,18.15
1665,2021-05-20 00:00:00,42.44,10.9,46.15,50.85,42.62
1666,2021-05-20 01:00:00,47.05,5.83,25.42,26.98,67.08
1667,2021-05-20 02:00:00,45.22,5.83,29.67,31.87,59.99
1668,2021-05-20 03:00:00,38.59,5.12,30.07,31.45,59.89
1669,2021-05-20 04:00:00,36.76,5.31,13.91,14.73,77.7
1670,2021-05-20 05:00:00,33.75,5.46,27.49,28.83,58.16
1671,2021-05-20 06:00:00,31.03,6.11,37.19,40.03,46.59
1672,2021-05-20 07:00:00,27.89,4.59,25.06,28.66,57.2
1673,2021-05-20 08:00:00,27.43,4.69,27.63,34.14,64.59
1674,2021-05-20 09:00:00,34.23,4.34,30.21,39.4,73.83
1675,2021-05-20 10:00:00,40.9,9.58,57.06,76.6,57.13
1676,2021-05-20 11:00:00,52.68,9.96,41.77,54.2,69.12
1677,2021-05-20 12:00:00,57.29,4.83,21.51,26.79,91.45
1678,2021-05-20 13:00:00,52.24,2.94,17.8,22.31,92.38
1679,2021-05-20 14:00:00,49.08,6.29,11.72,14.95,85.64
1680,2021-05-20 15:00:00,43.73,24.6,9.3,11.57,81.8
1681,2021-05-20 16:00:00,39.66,4.52,9.23,11.54,84.56
1682,2021-05-20 17:00:00,36.17,2.04,12.06,15.17,82.13
1683,2021-05-20 18:00:00,34.07,1.69,11.6,15.08,82.53
1684,2021-05-20 19:00:00,34.41,2.19,13.23,16.89,79.92
1685,2021-05-20 20:00:00,34.2,2.03,13.94,15.43,75.65
1686,2021-05-20 21:00:00,32.36,1.96,21.15,22.68,68.28
1687,2021-05-20 22:00:00,27.74,1.34,16.49,18.02,69.23
1688,2021-05-20 23:00:00,22.76,1.61,25.89,28.3,62.77
1689,2021-05-21 00:00:00,19.42,1.56,20.67,22.56,70.87
1690,2021-05-21 01:00:00,16.31,4.9,19.83,22.22,71.14
1691,2021-05-21 02:00:00,13.1,4.84,21.4,23.03,72.15
1692,2021-05-21 03:00:00,9.71,3.18,11.83,12.43,76.77
1693,2021-05-21 04:00:00,7.94,2.4,13.43,14.44,71.06
1694,2021-05-21 05:00:00,7.28,2.04,12.17,12.73,66.61
1695,2021-05-21 06:00:00,6.21,2.74,42.59,48.66,27.85
1696,2021-05-21 07:00:00,13.97,7.4,65.5,102.63,13.19
1697,2021-05-21 08:00:00,31.2,8.62,59.39,89.46,24.21
1698,2021-05-21 09:00:00,39.37,4.75,46.6,67.39,46.97
1699,2021-05-21 10:00:00,39.75,9.56,38.72,51.31,62.44
1700,2021-05-21 11:00:00,40.7,,21.38,27.75,76.57
1701,2021-05-21 12:00:00,35.28,,15.37,19.25,77.4
1702,2021-05-21 13:00:00,40.52,,13.3,16.96,70.41
1703,2021-05-21 14:00:00,60.52,1.45,11.01,14.52,66.88
1704,2021-05-21 15:00:00,72.01,1.98,10.87,14.34,67.41
1705,2021-05-21 16:00:00,74.3,2.39,11.6,15.09,71.29
1706,2021-05-21 17:00:00,66.42,2.42,10.16,13.08,76.17
1707,2021-05-21 18:00:00,54.08,2.16,8.77,11.03,75.96
1708,2021-05-21 19:00:00,42.4,2.47,11.38,13.77,77.71
1709,2021-05-21 20:00:00,33.25,2.93,16.45,18.56,76.1
1710,2021-05-21 21:00:00,29.55,3.29,17.18,18.9,74.45
1711,2021-05-21 22:00:00,28.15,3.53,11.39,12.08,89.69
1712,2021-05-21 23:00:00,29.75,4.63,9.32,10.15,88.28
1713,2021-05-22 00:00:00,31.13,4.65,9.53,10.5,83.24
1714,2021-05-22 01:00:00,27.7,4.22,9.25,10.16,92.52
1715,2021-05-22 02:00:00,24.01,,,,
1716,2021-05-22 03:00:00,17.59,4.98,9.57,10.07,93.81
1717,2021-05-22 04:00:00,12.84,5.01,7.06,7.72,91.36
1718,2021-05-22 05:00:00,14.48,4.77,6.33,6.76,88.28
1719,2021-05-22 06:00:00,17.55,5.63,8.71,9.19,82.05
1720,2021-05-22 07:00:00,13.09,5.2,6.96,7.69,74.47
1721,2021-05-22 08:00:00,12.3,5.88,7.57,8.58,77.39
1722,2021-05-22 09:00:00,12.81,5.91,6.44,7.24,88.49
1723,2021-05-22 10:00:00,10.98,6.19,6.82,7.88,88.58
1724,2021-05-22 11:00:00,9.96,6.43,6.43,7.79,82.94
1725,2021-05-22 12:00:00,9.86,6.65,5.52,6.63,86.56
1726,2021-05-22 13:00:00,11.92,6.9,5.16,6.16,83.02
1727,2021-05-22 14:00:00,15.06,7.19,6.12,7.57,74.18
1728,2021-05-22 15:00:00,15.3,7.56,5.65,6.94,77.18
1729,2021-05-22 16:00:00,11.82,7.67,6.43,7.72,77.45
1730,2021-05-22 17:00:00,12.69,7.81,6.37,7.67,82.4
1731,2021-05-22 18:00:00,14.26,7.98,7.59,8.75,79.69
1732,2021-05-22 19:00:00,12.09,7.87,9.83,10.99,79.95
1733,2021-05-22 20:00:00,8.85,8.83,8.5,9.48,75.72
1734,2021-05-22 21:00:00,8.45,8.86,9.03,9.92,72.14
1735,2021-05-22 22:00:00,10.53,8.93,8.77,9.61,69.16
1736,2021-05-22 23:00:00,10.34,8.87,7.95,8.85,67.04
1737,2021-05-23 00:00:00,9.62,9.06,6.97,7.79,67.06
1738,2021-05-23 01:00:00,9.14,5.04,8.97,9.52,70.27
1739,2021-05-23 02:00:00,8.67,5.1,8.08,8.9,68.76
1740,2021-05-23 03:00:00,10.51,5.21,5.53,6.09,73.14
1741,2021-05-23 04:00:00,9.56,5.55,4.15,4.51,76.86
1742,2021-05-23 05:00:00,7.96,5.95,3.95,4.7,77.07
1743,2021-05-23 06:00:00,7.82,5.74,5.7,6.12,75.52
1744,2021-05-23 07:00:00,8.14,6.21,5.69,6.11,78.63
1745,2021-05-23 08:00:00,11.28,6.32,5.12,5.8,78.5
1746,2021-05-23 09:00:00,12.82,6.32,4.94,5.81,84.85
1747,2021-05-23 10:00:00,12.0,6.08,4.65,5.48,88.94
1748,2021-05-23 11:00:00,12.79,5.97,5.31,6.3,91.06
1749,2021-05-23 12:00:00,10.4,6.43,6.1,7.22,92.38
1750,2021-05-23 13:00:00,9.93,6.62,5.55,6.59,95.51
1751,2021-05-23 14:00:00,17.45,7.29,5.23,6.19,96.72
1752,2021-05-23 15:00:00,25.5,7.26,5.59,6.63,93.64
1753,2021-05-23 16:00:00,23.66,7.48,6.17,7.35,91.97
1754,2021-05-23 17:00:00,19.73,7.4,5.8,6.82,95.9
1755,2021-05-23 18:00:00,15.52,7.83,5.81,6.7,96.55
1756,2021-05-23 19:00:00,11.82,8.35,7.3,8.15,97.0
1757,2021-05-23 20:00:00,13.17,8.52,7.94,8.49,94.84
1758,2021-05-23 21:00:00,14.84,8.15,9.24,9.63,92.55
1759,2021-05-23 22:00:00,12.95,7.57,10.24,10.59,90.38
1760,2021-05-23 23:00:00,13.43,8.45,9.99,10.35,93.86
1761,2021-05-24 00:00:00,13.27,8.29,11.68,12.17,86.89
1762,2021-05-24 01:00:00,12.67,4.51,10.18,10.77,69.47
1763,2021-05-24 02:00:00,12.54,4.09,21.16,23.07,51.38
1764,2021-05-24 03:00:00,14.18,4.29,15.04,15.86,55.49
1765,2021-05-24 04:00:00,15.55,3.83,9.51,10.03,63.16
1766,2021-05-24 05:00:00,16.32,3.99,5.27,5.65,71.1
1767,2021-05-24 06:00:00,13.73,4.52,9.52,10.07,59.3
1768,2021-05-24 07:00:00,15.61,4.71,15.07,16.88,55.62
1769,2021-05-24 08:00:00,21.19,4.81,10.45,12.69,69.73
1770,2021-05-24 09:00:00,25.0,5.64,7.22,8.82,76.97
1771,2021-05-24 10:00:00,20.49,6.15,7.38,9.25,79.13
1772,2021-05-24 11:00:00,18.42,6.54,7.12,8.93,84.61
1773,2021-05-24 12:00:00,20.26,7.01,5.82,7.3,92.21
1774,2021-05-24 13:00:00,17.4,7.0,6.67,8.58,93.88
1775,2021-05-24 14:00:00,17.33,7.59,6.32,7.9,95.05
1776,2021-05-24 15:00:00,21.24,8.09,7.48,9.52,95.61
1777,2021-05-24 16:00:00,21.0,8.34,7.56,9.63,94.98
1778,2021-05-24 17:00:00,21.71,8.53,8.72,11.2,95.46
1779,2021-05-24 18:00:00,21.59,9.0,10.37,13.01,94.29
1780,2021-05-24 19:00:00,17.34,9.41,15.31,18.83,90.35
1781,2021-05-24 20:00:00,15.38,9.39,24.2,27.09,74.46
1782,2021-05-24 21:00:00,17.66,9.7,53.71,59.93,35.65
1783,2021-05-24 22:00:00,18.31,9.34,45.51,50.05,36.84
1784,2021-05-24 23:00:00,18.98,9.41,29.95,31.87,58.37
1785,2021-05-25 00:00:00,21.03,8.78,25.82,27.31,59.67
1786,2021-05-25 01:00:00,23.35,4.23,37.73,41.43,42.68
1787,2021-05-25 02:00:00,26.91,3.95,35.23,37.58,41.3
1788,2021-05-25 03:00:00,29.06,4.12,14.45,15.28,60.54
1789,2021-05-25 04:00:00,24.48,3.8,19.47,20.52,54.28
1790,2021-05-25 05:00:00,19.9,4.33,20.38,21.37,53.3
1791,2021-05-25 06:00:00,20.41,4.55,35.11,38.24,41.86
1792,2021-05-25 07:00:00,19.78,4.35,18.92,21.25,55.65
1793,2021-05-25 08:00:00,17.75,4.54,12.9,14.99,75.41
1794,2021-05-25 09:00:00,19.26,5.24,8.73,10.8,83.82
1795,2021-05-25 10:00:00,19.99,5.72,7.14,9.04,89.04
1796,2021-05-25 11:00:00,16.83,6.08,5.91,7.38,91.73
1797,2021-05-25 12:00:00,12.98,6.64,6.63,8.37,93.76
1798,2021-05-25 13:00:00,12.92,7.24,7.5,9.33,96.08
1799,2021-05-25 14:00:00,15.51,7.35,5.59,6.76,97.85
1800,2021-05-25 15:00:00,14.86,7.67,7.58,9.38,101.52
1801,2021-05-25 16:00:00,16.9,7.85,7.98,10.12,104.98
1802,2021-05-25 17:00:00,21.22,8.18,10.14,12.54,103.44
1803,2021-05-25 18:00:00,18.67,7.82,11.48,14.06,103.96
1804,2021-05-25 19:00:00,17.06,7.63,16.58,21.24,97.64
1805,2021-05-25 20:00:00,15.62,7.66,35.08,40.62,72.78
1806,2021-05-25 21:00:00,18.2,9.15,79.8,110.41,29.33
1807,2021-05-25 22:00:00,31.93,8.23,81.54,106.85,9.51
1808,2021-05-25 23:00:00,42.57,6.59,37.82,40.76,43.36
1809,2021-05-26 00:00:00,36.99,6.09,19.5,20.98,60.02
1810,2021-05-26 01:00:00,33.83,4.96,35.1,37.86,45.02
1811,2021-05-26 02:00:00,36.36,4.66,18.13,19.68,63.73
1812,2021-05-26 03:00:00,31.71,4.37,15.46,16.43,67.45
1813,2021-05-26 04:00:00,26.22,5.07,16.48,17.45,69.91
1814,2021-05-26 05:00:00,24.01,4.17,19.12,20.04,65.7
1815,2021-05-26 06:00:00,21.73,4.56,8.66,9.27,77.36
1816,2021-05-26 07:00:00,20.61,4.82,18.72,20.23,67.81
1817,2021-05-26 08:00:00,24.97,4.9,20.18,25.44,68.35
1818,2021-05-26 09:00:00,31.99,5.17,16.74,21.09,81.18
1819,2021-05-26 10:00:00,31.51,5.44,9.58,12.02,97.91
1820,2021-05-26 11:00:00,26.96,6.0,8.16,10.69,107.77
1821,2021-05-26 12:00:00,22.18,6.08,6.51,7.59,118.39
1822,2021-05-26 13:00:00,20.75,6.39,7.71,9.58,121.9
1823,2021-05-26 14:00:00,20.08,6.6,8.6,11.61,123.0
1824,2021-05-26 15:00:00,19.69,6.76,9.25,12.27,127.47
1825,2021-05-26 16:00:00,23.89,6.81,8.13,9.86,131.21
1826,2021-05-26 17:00:00,25.15,6.94,8.61,10.06,131.93
1827,2021-05-26 18:00:00,22.35,6.74,13.24,15.82,130.72
1828,2021-05-26 19:00:00,20.09,6.92,20.25,24.53,120.57
1829,2021-05-26 20:00:00,23.07,7.12,36.02,41.81,89.92
1830,2021-05-26 21:00:00,31.14,7.45,66.04,75.96,44.81
1831,2021-05-26 22:00:00,,,,,
1832,2021-05-26 23:00:00,33.48,7.13,43.89,46.85,50.66
1833,2021-05-27 00:00:00,35.87,5.55,29.23,31.04,62.67
1834,2021-05-27 01:00:00,36.75,4.76,26.65,28.24,59.63
1835,2021-05-27 02:00:00,30.93,4.31,19.95,21.03,65.45
1836,2021-05-27 03:00:00,30.6,4.44,22.04,22.88,61.93
1837,2021-05-27 04:00:00,27.75,4.42,21.97,22.72,61.27
1838,2021-05-27 05:00:00,24.61,4.09,9.33,9.8,73.41
1839,2021-05-27 06:00:00,20.2,4.04,13.05,13.67,68.72
1840,2021-05-27 07:00:00,18.0,4.09,11.68,12.73,67.96
1841,2021-05-27 08:00:00,23.14,3.91,17.71,20.41,70.19
1842,2021-05-27 09:00:00,24.3,3.75,15.1,17.97,74.77
1843,2021-05-27 10:00:00,23.42,3.76,12.52,14.83,86.28
1844,2021-05-27 11:00:00,30.14,4.51,15.54,17.9,83.82
1845,2021-05-27 12:00:00,30.83,5.29,11.73,13.43,99.36
1846,2021-05-27 13:00:00,29.65,5.49,7.41,8.77,108.54
1847,2021-05-27 14:00:00,30.45,5.78,7.39,8.68,110.03
1848,2021-05-27 15:00:00,29.98,5.81,8.37,10.09,106.6
1849,2021-05-27 16:00:00,28.12,6.2,12.49,13.83,100.89
1850,2021-05-27 17:00:00,24.27,6.08,21.05,23.5,89.47
1851,2021-05-27 18:00:00,27.37,6.88,26.98,30.77,88.1
1852,2021-05-27 19:00:00,30.63,6.4,36.28,39.31,70.49
1853,2021-05-27 20:00:00,30.67,6.81,19.49,21.49,78.02
1854,2021-05-27 21:00:00,32.89,6.83,12.17,14.3,90.51
1855,2021-05-27 22:00:00,34.11,6.68,39.34,43.03,54.44
1856,2021-05-27 23:00:00,27.05,7.56,27.7,30.98,65.37
1857,2021-05-28 00:00:00,23.25,8.36,19.74,20.84,82.83
1858,2021-05-28 01:00:00,17.71,4.74,16.4,17.5,78.87
1859,2021-05-28 02:00:00,14.92,4.64,16.02,17.03,81.04
1860,2021-05-28 03:00:00,13.82,4.89,32.26,33.95,54.15
1861,2021-05-28 04:00:00,11.2,5.03,23.28,24.48,56.02
1862,2021-05-28 05:00:00,,4.54,,,
1863,2021-05-28 06:00:00,9.33,4.44,26.52,28.26,51.32
1864,2021-05-28 07:00:00,7.05,4.78,20.91,23.74,59.5
1865,2021-05-28 08:00:00,7.87,5.3,21.18,26.46,68.31
1866,2021-05-28 09:00:00,13.14,5.02,37.75,52.15,60.05
1867,2021-05-28 10:00:00,18.03,5.61,37.76,49.02,78.57
1868,2021-05-28 11:00:00,23.23,11.51,46.75,59.9,80.54
1869,2021-05-28 12:00:00,30.72,9.12,29.8,36.01,99.09
1870,2021-05-28 13:00:00,32.37,8.31,26.43,31.52,107.51
1871,2021-05-28 14:00:00,31.69,7.45,16.0,18.85,113.07
1872,2021-05-28 15:00:00,32.67,7.04,11.84,13.97,113.75
1873,2021-05-28 16:00:00,31.71,7.29,11.43,12.93,112.48
1874,2021-05-28 17:00:00,29.23,7.61,13.48,14.94,111.37
1875,2021-05-28 18:00:00,29.89,7.39,11.93,13.52,96.2
1876,2021-05-28 19:00:00,32.04,7.43,13.31,15.42,85.78
1877,2021-05-28 20:00:00,25.53,7.47,19.47,22.4,79.05
1878,2021-05-28 21:00:00,28.79,7.98,18.73,20.83,76.3
1879,2021-05-28 22:00:00,35.13,7.57,10.96,12.89,80.51
1880,2021-05-28 23:00:00,36.75,7.9,12.0,13.07,79.04
1881,2021-05-29 00:00:00,33.89,7.74,12.67,13.73,78.74
1882,2021-05-29 01:00:00,30.22,4.25,13.2,15.66,73.24
1883,2021-05-29 02:00:00,27.89,4.18,12.3,14.14,77.41
1884,2021-05-29 03:00:00,31.32,4.36,8.06,8.79,83.92
1885,2021-05-29 04:00:00,40.58,4.78,6.23,6.86,91.91
1886,2021-05-29 05:00:00,39.22,5.72,6.33,7.14,93.43
1887,2021-05-29 06:00:00,31.18,6.14,7.0,8.35,96.01
1888,2021-05-29 07:00:00,25.72,6.28,6.01,6.65,88.57
1889,2021-05-29 08:00:00,22.74,5.97,8.29,10.1,77.72
1890,2021-05-29 09:00:00,20.86,6.62,9.33,11.11,83.95
1891,2021-05-29 10:00:00,20.97,6.63,8.77,10.37,88.46
1892,2021-05-29 11:00:00,23.25,6.64,7.26,8.72,87.39
1893,2021-05-29 12:00:00,23.5,7.27,7.96,9.52,91.2
1894,2021-05-29 13:00:00,23.5,6.73,7.01,8.35,93.02
1895,2021-05-29 14:00:00,26.84,6.9,7.07,8.38,95.61
1896,2021-05-29 15:00:00,27.74,7.19,7.49,8.91,94.93
1897,2021-05-29 16:00:00,21.38,7.32,7.31,8.56,98.47
1898,2021-05-29 17:00:00,18.31,7.78,8.07,9.36,99.06
1899,2021-05-29 18:00:00,18.0,7.94,7.8,8.96,98.11
1900,2021-05-29 19:00:00,19.16,7.92,8.65,9.66,97.34
1901,2021-05-29 20:00:00,19.86,7.34,10.87,11.67,91.59
1902,2021-05-29 21:00:00,18.83,7.09,15.67,16.5,78.66
1903,2021-05-29 22:00:00,17.29,6.86,12.78,13.71,76.88
1904,2021-05-29 23:00:00,15.5,7.13,10.24,10.98,74.14
1905,2021-05-30 00:00:00,16.78,7.33,30.86,32.08,50.6
1906,2021-05-30 01:00:00,16.79,6.04,13.98,14.85,65.7
1907,2021-05-30 02:00:00,20.53,5.96,15.67,16.69,65.04
1908,2021-05-30 03:00:00,21.99,5.66,12.86,13.61,65.62
1909,2021-05-30 04:00:00,17.4,5.62,13.24,13.84,63.58
1910,2021-05-30 05:00:00,13.78,5.76,15.7,16.72,54.79
1911,2021-05-30 06:00:00,11.47,5.66,10.47,11.25,56.71
1912,2021-05-30 07:00:00,11.93,5.63,11.4,12.68,53.53
1913,2021-05-30 08:00:00,14.54,6.31,7.15,8.38,74.3
1914,2021-05-30 09:00:00,17.64,6.78,6.04,7.48,83.67
1915,2021-05-30 10:00:00,16.1,7.52,7.98,9.64,91.38
1916,2021-05-30 11:00:00,15.15,7.88,16.38,20.82,88.51
1917,2021-05-30 12:00:00,19.13,8.79,8.77,10.56,99.8
1918,2021-05-30 13:00:00,405.17,8.66,10.65,13.1,104.52
1919,2021-05-30 14:00:00,809.73,8.57,10.2,12.28,108.28
1920,2021-05-30 15:00:00,102.41,8.92,9.57,11.69,110.95
1921,2021-05-30 16:00:00,31.13,9.83,10.13,11.99,113.31
1922,2021-05-30 17:00:00,24.0,9.41,12.58,15.03,109.98
1923,2021-05-30 18:00:00,21.4,8.97,13.89,15.88,107.87
1924,2021-05-30 19:00:00,33.28,8.28,9.55,10.94,100.64
1925,2021-05-30 20:00:00,19.72,8.91,11.69,12.82,94.59
1926,2021-05-30 21:00:00,21.99,7.99,9.17,10.43,89.88
1927,2021-05-30 22:00:00,41.45,8.28,6.94,7.91,90.11
1928,2021-05-30 23:00:00,25.36,8.86,11.47,12.33,87.24
1929,2021-05-31 00:00:00,16.54,8.42,15.76,17.03,79.62
1930,2021-05-31 01:00:00,32.48,4.82,9.71,10.41,76.44
1931,2021-05-31 02:00:00,,4.84,,,
1932,2021-05-31 03:00:00,40.75,5.12,25.63,26.7,49.48
1933,2021-05-31 04:00:00,22.22,4.91,8.0,8.61,72.31
1934,2021-05-31 05:00:00,18.56,4.98,7.9,8.35,72.38
1935,2021-05-31 06:00:00,24.5,4.8,11.51,12.35,60.87
1936,2021-05-31 07:00:00,19.83,5.52,24.96,28.36,44.04
1937,2021-05-31 08:00:00,30.2,5.28,18.39,22.13,61.26
1938,2021-05-31 09:00:00,33.75,5.67,9.45,12.22,76.68
1939,2021-05-31 10:00:00,16.49,6.48,7.96,9.91,88.84
1940,2021-05-31 11:00:00,20.94,7.19,8.13,10.17,97.02
1941,2021-05-31 12:00:00,32.21,7.72,15.34,18.64,98.09
1942,2021-05-31 13:00:00,25.35,8.02,17.77,21.32,109.17
1943,2021-05-31 14:00:00,30.14,7.93,15.23,17.32,106.43
1944,2021-05-31 15:00:00,34.33,7.65,10.58,13.45,110.18
1945,2021-05-31 16:00:00,29.5,7.15,15.03,17.81,97.89
1946,2021-05-31 17:00:00,34.67,6.38,14.53,17.34,70.29
1947,2021-05-31 18:00:00,34.94,6.9,14.32,16.74,68.88
1948,2021-05-31 19:00:00,28.71,7.28,14.92,17.43,69.08
1949,2021-05-31 20:00:00,22.15,7.58,26.67,29.45,56.42
1950,2021-05-31 21:00:00,22.0,7.12,29.08,31.43,51.13
1951,2021-05-31 22:00:00,20.8,7.14,27.42,29.02,48.66
1952,2021-05-31 23:00:00,20.65,7.25,21.85,23.82,54.77
1953,2021-06-01 00:00:00,18.81,7.0,25.91,27.6,48.19
1954,2021-06-01 01:00:00,19.76,3.27,23.63,25.07,42.94
1955,2021-06-01 02:00:00,18.04,3.75,13.9,14.86,56.92
1956,2021-06-01 03:00:00,15.6,3.52,21.08,22.31,51.98
1957,2021-06-01 04:00:00,16.52,3.54,34.82,39.06,22.84
1958,2021-06-01 05:00:00,19.03,3.31,29.25,33.11,25.68
1959,2021-06-01 06:00:00,18.98,3.34,16.05,17.77,41.46
1960,2021-06-01 07:00:00,16.94,3.94,12.6,14.09,54.21
1961,2021-06-01 08:00:00,22.74,4.42,18.7,22.61,60.52
1962,2021-06-01 09:00:00,28.28,5.49,13.44,16.84,71.91
1963,2021-06-01 10:00:00,28.27,5.81,27.08,34.79,62.39
1964,2021-06-01 11:00:00,28.73,8.68,29.47,38.46,68.38
1965,2021-06-01 12:00:00,,,,,
1966,2021-06-01 13:00:00,,,,,
1967,2021-06-01 14:00:00,,,,,
1968,2021-06-01 15:00:00,,,,,
1969,2021-06-01 16:00:00,,,,,
1970,2021-06-01 17:00:00,,,,,
1971,2021-06-01 18:00:00,,,,,
1972,2021-06-01 19:00:00,,,,,
1973,2021-06-01 20:00:00,,,,,
1974,2021-06-01 21:00:00,,,,,
1975,2021-06-01 22:00:00,,,,,
1976,2021-06-01 23:00:00,,,,,
1977,2021-06-02 00:00:00,,,,,
1978,2021-06-02 01:00:00,,,,,
1979,2021-06-02 02:00:00,,,,,
1980,2021-06-02 03:00:00,,,,,
1981,2021-06-02 04:00:00,,,,,
1982,2021-06-02 05:00:00,,,,,
1983,2021-06-02 06:00:00,,,,,
1984,2021-06-02 07:00:00,,,,,
1985,2021-06-02 08:00:00,,,,,
1986,2021-06-02 09:00:00,,,,,
1987,2021-06-02 10:00:00,,,,,
1988,2021-06-02 11:00:00,,,,,
1989,2021-06-02 12:00:00,,,,,
1990,2021-06-02 13:00:00,,,,,
1991,2021-06-02 14:00:00,,,,,
1992,2021-06-02 15:00:00,,,,,
1993,2021-06-02 16:00:00,,,,,
1994,2021-06-02 17:00:00,,,,,
1995,2021-06-02 18:00:00,,,,,
1996,2021-06-02 19:00:00,,,,,
1997,2021-06-02 20:00:00,,,,,
1998,2021-06-02 21:00:00,,,,,
1999,2021-06-02 22:00:00,,,,,
2000,2021-06-02 23:00:00,,,,,
2001,2021-06-03 00:00:00,,,,,
2002,2021-06-03 01:00:00,,,,,
2003,2021-06-03 02:00:00,,,,,
2004,2021-06-03 03:00:00,,,,,
2005,2021-06-03 04:00:00,,,,,
2006,2021-06-03 05:00:00,,,,,
2007,2021-06-03 06:00:00,,,,,
2008,2021-06-03 07:00:00,,,,,
2009,2021-06-03 08:00:00,,,,,
2010,2021-06-03 09:00:00,,,,,
2011,2021-06-03 10:00:00,,,,,
2012,2021-06-03 11:00:00,,,,,
2013,2021-06-03 12:00:00,,,,,
2014,2021-06-03 13:00:00,,,,,
2015,2021-06-03 14:00:00,,,,,
2016,2021-06-03 15:00:00,,,,,
2017,2021-06-03 16:00:00,,,,,
2018,2021-06-03 17:00:00,,,,,
2019,2021-06-03 18:00:00,,,,,
2020,2021-06-03 19:00:00,,,,,
2021,2021-06-03 20:00:00,,,,,
2022,2021-06-03 21:00:00,,,,,
2023,2021-06-03 22:00:00,,,,,
2024,2021-06-03 23:00:00,,,,,
2025,2021-06-04 00:00:00,,,,,
2026,2021-06-04 01:00:00,,,,,
2027,2021-06-04 02:00:00,,,,,
2028,2021-06-04 03:00:00,,,,,
2029,2021-06-04 04:00:00,,,,,
2030,2021-06-04 05:00:00,,,,,
2031,2021-06-04 06:00:00,,,,,
2032,2021-06-04 07:00:00,,,,,
2033,2021-06-04 08:00:00,,,,,
2034,2021-06-04 09:00:00,,,,,
2035,2021-06-04 10:00:00,,,,,
2036,2021-06-04 11:00:00,,,,,
2037,2021-06-04 12:00:00,,,,,
2038,2021-06-04 13:00:00,,,,,
2039,2021-06-04 14:00:00,,,,,
2040,2021-06-04 15:00:00,,,,,
2041,2021-06-04 16:00:00,,,,,
2042,2021-06-04 17:00:00,,,,,
2043,2021-06-04 18:00:00,,,,,
2044,2021-06-04 19:00:00,,,,,
2045,2021-06-04 20:00:00,,,,,
2046,2021-06-04 21:00:00,,,,,
2047,2021-06-04 22:00:00,,,,,
2048,2021-06-04 23:00:00,,,,,
2049,2021-06-05 00:00:00,,,,,
2050,2021-06-05 01:00:00,,,,,
2051,2021-06-05 02:00:00,,,,,
2052,2021-06-05 03:00:00,,,,,
2053,2021-06-05 04:00:00,,,,,
2054,2021-06-05 05:00:00,,,,,
2055,2021-06-05 06:00:00,,,,,
2056,2021-06-05 07:00:00,,,,,
2057,2021-06-05 08:00:00,,,,,
2058,2021-06-05 09:00:00,,,,,
2059,2021-06-05 10:00:00,,,,,
2060,2021-06-05 11:00:00,,,,,
2061,2021-06-05 12:00:00,,,,,
2062,2021-06-05 13:00:00,,,,,
2063,2021-06-05 14:00:00,,,,,
2064,2021-06-05 15:00:00,,,,,
2065,2021-06-05 16:00:00,,,,,
2066,2021-06-05 17:00:00,,,,,
2067,2021-06-05 18:00:00,,,,,
2068,2021-06-05 19:00:00,,,,,
2069,2021-06-05 20:00:00,,,,,
2070,2021-06-05 21:00:00,,,,,
2071,2021-06-05 22:00:00,,,,,
2072,2021-06-05 23:00:00,,,,,
2073,2021-06-06 00:00:00,,,,,
2074,2021-06-06 01:00:00,,,,,
2075,2021-06-06 02:00:00,,,,,
2076,2021-06-06 03:00:00,,,,,
2077,2021-06-06 04:00:00,,,,,
2078,2021-06-06 05:00:00,,,,,
2079,2021-06-06 06:00:00,,,,,
2080,2021-06-06 07:00:00,,,,,
2081,2021-06-06 08:00:00,,,,,
2082,2021-06-06 09:00:00,,,,,
